Cohort group type,Cohort group value,Cohort day,Month 9,Month 8,Month 7,Month 6,Month 5,Month 4,Month 3,Month 2,Month 1,Month 0
Last active day,Unlocked first achievement,05/05/13,0,-73,-48,-29,-18,-4,0,263,0,0
Last active day,Unlocked first achievement,05/06/13,0,-72,-46,-33,-14,-3,0,242,0,0
Last active day,Unlocked first achievement,05/07/13,0,-80,-64,-32,-19,-4,0,219,0,0
Last active day,Unlocked first achievement,05/08/13,0,-76,-51,-34,-15,-4,0,239,0,0
Last active day,Unlocked first achievement,05/09/13,0,-93,-62,-30,-16,-5,0,232,0,0
Last active day,Unlocked first achievement,05/10/13,0,-82,-59,-35,-18,-5,0,264,0,0
Last active day,Unlocked first achievement,05/11/13,0,-78,-68,-36,-21,-5,0,274,0,0
Last active day,Unlocked first achievement,05/12/13,0,-99,-66,-35,-21,-7,0,233,0,0
Last active day,Unlocked first achievement,05/13/13,0,-79,-57,-34,-17,-7,0,207,0,0
Last active day,Unlocked first achievement,05/14/13,0,-97,-65,-44,-18,-7,0,192,0,0
Last active day,Unlocked first achievement,05/15/13,0,-98,-71,-34,-21,-7,0,239,0,0
Last active day,Unlocked first achievement,05/16/13,0,-84,-57,-36,-17,-6,0,201,0,0
Last active day,Unlocked first achievement,05/17/13,0,-104,-63,-46,-21,-9,0,205,0,0
Last active day,Unlocked first achievement,05/18/13,0,-96,-71,-37,-20,-6,-1,254,0,0
Last active day,Unlocked first achievement,05/19/13,0,-78,-65,-44,-20,-9,-1,205,0,0
Last active day,Unlocked first achievement,05/20/13,0,-91,-56,-44,-24,-10,-1,195,0,0
Last active day,Unlocked first achievement,05/21/13,0,-90,-55,-48,-23,-9,-1,188,0,0
Last active day,Unlocked first achievement,05/22/13,0,-95,-70,-48,-25,-8,-1,214,0,0
Last active day,Unlocked first achievement,05/23/13,0,-83,-65,-39,-24,-8,-1,190,0,0
Last active day,Unlocked first achievement,05/24/13,0,-111,-73,-37,-25,-10,-1,257,0,0
Last active day,Unlocked first achievement,05/25/13,0,-91,-71,-45,-23,-12,-1,189,0,0
Last active day,Unlocked first achievement,05/26/13,0,-112,-82,-40,-27,-10,-2,222,0,0
Last active day,Unlocked first achievement,05/27/13,0,-106,-78,-55,-30,-12,-2,237,0,0
Last active day,Unlocked first achievement,05/28/13,0,-83,-66,-49,-32,-10,-2,262,0,0
Last active day,Unlocked first achievement,05/29/13,0,-88,-75,-51,-29,-11,-2,199,0,0
Last active day,Unlocked first achievement,05/30/13,0,-98,-68,-55,-26,-10,-3,228,0,0
Last active day,Unlocked first achievement,05/31/13,0,-104,-87,-56,-29,-14,-3,199,0,0
Last active day,Unlocked first achievement,06/01/13,0,-23,-71,-42,-31,-11,-3,214,0,0
Last active day,Unlocked first achievement,06/02/13,0,0,-84,-45,-31,-13,-3,0,195,0
Last active day,Unlocked first achievement,06/03/13,0,0,-67,-60,-26,-12,-3,0,259,0
Last active day,Unlocked first achievement,06/04/13,0,0,-91,-44,-31,-13,-4,0,196,0
Last active day,Unlocked first achievement,06/05/13,0,0,-86,-63,-29,-14,-3,0,195,0
Last active day,Unlocked first achievement,06/06/13,0,0,-83,-47,-28,-17,-4,0,238,0
Last active day,Unlocked first achievement,06/07/13,0,0,-87,-58,-32,-14,-5,0,206,0
Last active day,Unlocked first achievement,06/08/13,0,0,-74,-64,-36,-14,-4,0,259,0
Last active day,Unlocked first achievement,06/09/13,0,0,-79,-59,-32,-15,-4,0,259,0
Last active day,Unlocked first achievement,06/10/13,0,0,-95,-56,-40,-16,-5,0,237,0
Last active day,Unlocked first achievement,06/11/13,0,0,-73,-62,-34,-14,-5,0,233,0
Last active day,Unlocked first achievement,06/12/13,0,0,-83,-60,-30,-20,-5,0,228,0
Last active day,Unlocked first achievement,06/13/13,0,0,-75,-63,-34,-20,-5,0,222,0
Last active day,Unlocked first achievement,06/14/13,0,0,-78,-55,-30,-16,-7,0,216,0
Last active day,Unlocked first achievement,06/15/13,0,0,-91,-53,-33,-21,-8,0,189,0
Last active day,Unlocked first achievement,06/16/13,0,0,-75,-67,-38,-20,-6,0,195,0
Last active day,Unlocked first achievement,06/17/13,0,0,-82,-66,-43,-20,-8,0,202,0
Last active day,Unlocked first achievement,06/18/13,0,0,-103,-66,-40,-18,-7,0,216,0
Last active day,Unlocked first achievement,06/19/13,0,0,-91,-72,-40,-18,-9,-1,217,0
Last active day,Unlocked first achievement,06/20/13,0,0,-75,-70,-38,-20,-7,-1,214,0
Last active day,Unlocked first achievement,06/21/13,0,0,-76,-61,-42,-21,-9,-1,239,0
Last active day,Unlocked first achievement,06/22/13,0,0,-84,-60,-49,-26,-7,-1,226,0
Last active day,Unlocked first achievement,06/23/13,0,0,-92,-60,-48,-27,-10,-1,197,0
Last active day,Unlocked first achievement,06/24/13,0,0,-87,-67,-37,-23,-8,-1,192,0
Last active day,Unlocked first achievement,06/25/13,0,0,-94,-76,-40,-26,-8,-1,184,0
Last active day,Unlocked first achievement,06/26/13,0,0,-110,-74,-52,-23,-9,-2,189,0
Last active day,Unlocked first achievement,06/27/13,0,0,-84,-58,-51,-26,-12,-2,213,0
Last active day,Unlocked first achievement,06/28/13,0,0,-82,-71,-44,-29,-9,-2,200,0
Last active day,Unlocked first achievement,06/29/13,0,0,-97,-71,-54,-25,-11,-2,226,0
Last active day,Unlocked first achievement,06/30/13,0,0,-84,-73,-50,-29,-13,-2,242,0
Last active day,Unlocked first achievement,07/01/13,0,0,-106,-76,-52,-23,-13,-3,212,0
Last active day,Unlocked first achievement,07/02/13,0,0,-113,-80,-50,-31,-10,-2,0,224
Last active day,Unlocked first achievement,07/03/13,0,0,-114,-79,-53,-32,-13,-3,0,238
Last active day,Unlocked first achievement,07/04/13,0,0,-109,-74,-49,-24,-15,-4,0,187
Last active day,Unlocked first achievement,07/05/13,0,0,-112,-72,-49,-34,-15,-3,0,174
Last active day,Unlocked first achievement,07/06/13,0,0,-106,-77,-47,-31,-16,-3,0,188
Last active day,Unlocked first achievement,07/07/13,0,0,-93,-85,-57,-33,-15,-4,0,224
Last active day,Unlocked first achievement,07/08/13,0,0,-112,-67,-46,-29,-14,-3,0,234
Last active day,Unlocked first achievement,07/09/13,0,0,0,-87,-61,-27,-15,-5,0,213
Last active day,Unlocked first achievement,07/10/13,0,0,0,-78,-51,-33,-14,-4,0,210
Last active day,Unlocked first achievement,07/11/13,0,0,0,-75,-59,-31,-16,-5,0,221
Last active day,Unlocked first achievement,07/12/13,0,0,0,-73,-60,-33,-15,-6,0,236
Last active day,Unlocked first achievement,07/13/13,0,0,0,-65,-50,-30,-17,-5,0,218
Last active day,Unlocked first achievement,07/14/13,0,0,0,-72,-62,-31,-20,-5,0,175
Last active day,Unlocked first achievement,07/15/13,0,0,0,-70,-48,-30,-21,-5,0,207
Last active day,Unlocked first achievement,07/16/13,0,0,0,-88,-55,-34,-18,-7,0,180
Last active day,Unlocked first achievement,07/17/13,0,0,0,-86,-66,-40,-17,-7,0,211
Last active day,Unlocked first achievement,07/18/13,0,0,0,-75,-66,-41,-16,-6,0,198
Last active day,Unlocked first achievement,07/19/13,0,0,0,-82,-51,-33,-18,-7,-1,187
Last active day,Unlocked first achievement,07/20/13,0,0,0,-75,-53,-33,-20,-9,-1,167
Last active day,Unlocked first achievement,07/21/13,0,0,0,-71,-52,-36,-21,-9,-1,185
Last active day,Unlocked first achievement,07/22/13,0,0,0,-81,-58,-35,-24,-9,-1,180
Last active day,Unlocked first achievement,07/23/13,0,0,0,-95,-61,-38,-24,-9,-1,189
Last active day,Unlocked first achievement,07/24/13,0,0,0,-89,-68,-35,-20,-8,-1,201
Last active day,Unlocked first achievement,07/25/13,0,0,0,-92,-53,-36,-19,-8,-2,194
Last active day,Unlocked first achievement,07/26/13,0,0,0,-72,-70,-35,-21,-9,-2,219
Last active day,Unlocked first achievement,07/27/13,0,0,0,-82,-69,-38,-20,-10,-1,210
Last active day,Unlocked first achievement,07/28/13,0,0,0,-90,-71,-37,-27,-9,-2,190
Last active day,Unlocked first achievement,07/29/13,0,0,0,-92,-65,-40,-24,-12,-2,216
Last active day,Unlocked first achievement,07/30/13,0,0,0,-101,-62,-39,-21,-10,-2,206
Last active day,Unlocked first achievement,07/31/13,0,0,0,-87,-57,-43,-21,-10,-2,182
Last active day,Made two posts,10/05/12,225,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/06/12,213,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/07/12,270,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/08/12,277,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/09/12,229,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/10/12,267,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/11/12,264,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/12/12,213,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/13/12,230,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/14/12,262,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/15/12,224,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/16/12,226,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/17/12,243,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/18/12,234,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/19/12,259,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/20/12,242,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/21/12,241,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/22/12,273,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/23/12,271,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/24/12,205,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/25/12,236,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/26/12,245,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/27/12,281,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/28/12,286,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/29/12,257,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/30/12,267,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,10/31/12,235,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/01/12,225,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/02/12,202,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/03/12,207,0,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/04/12,0,265,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/05/12,0,276,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/06/12,0,289,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/07/12,0,275,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/08/12,0,240,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/09/12,0,291,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/10/12,0,266,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/11/12,0,233,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/12/12,0,256,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/13/12,0,200,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/14/12,0,289,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/15/12,0,279,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/16/12,0,212,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/17/12,0,262,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/18/12,0,221,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/19/12,-1,214,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/20/12,-1,244,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/21/12,-1,238,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/22/12,-1,219,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/23/12,-1,281,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/24/12,-1,214,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/25/12,-2,226,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/26/12,-2,204,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/27/12,-2,224,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/28/12,-2,283,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/29/12,-3,209,0,0,0,0,0,0,0,0
Last active day,Made two posts,11/30/12,-3,228,0,0,0,0,0,0,0,0
Last active day,Made two posts,12/01/12,-2,250,0,0,0,0,0,0,0,0
Last active day,Made two posts,12/02/12,-3,262,0,0,0,0,0,0,0,0
Last active day,Made two posts,12/03/12,-3,280,0,0,0,0,0,0,0,0
Last active day,Made two posts,12/04/12,-3,0,199,0,0,0,0,0,0,0
Last active day,Made two posts,12/05/12,-3,0,224,0,0,0,0,0,0,0
Last active day,Made two posts,12/06/12,-4,0,231,0,0,0,0,0,0,0
Last active day,Made two posts,12/07/12,-5,0,235,0,0,0,0,0,0,0
Last active day,Made two posts,12/08/12,-5,0,287,0,0,0,0,0,0,0
Last active day,Made two posts,12/09/12,-5,0,281,0,0,0,0,0,0,0
Last active day,Made two posts,12/10/12,-5,0,224,0,0,0,0,0,0,0
Last active day,Made two posts,12/11/12,-7,0,205,0,0,0,0,0,0,0
Last active day,Made two posts,12/12/12,-6,0,229,0,0,0,0,0,0,0
Last active day,Made two posts,12/13/12,-7,0,245,0,0,0,0,0,0,0
Last active day,Made two posts,12/14/12,-7,0,225,0,0,0,0,0,0,0
Last active day,Made two posts,12/15/12,-6,0,249,0,0,0,0,0,0,0
Last active day,Made two posts,12/16/12,-8,0,257,0,0,0,0,0,0,0
Last active day,Made two posts,12/17/12,-8,0,276,0,0,0,0,0,0,0
Last active day,Made two posts,12/18/12,-9,0,235,0,0,0,0,0,0,0
Last active day,Made two posts,12/19/12,-9,0,255,0,0,0,0,0,0,0
Last active day,Made two posts,12/20/12,-9,-1,298,0,0,0,0,0,0,0
Last active day,Made two posts,12/21/12,-10,-1,268,0,0,0,0,0,0,0
Last active day,Made two posts,12/22/12,-10,-1,201,0,0,0,0,0,0,0
Last active day,Made two posts,12/23/12,-10,-1,250,0,0,0,0,0,0,0
Last active day,Made two posts,12/24/12,-10,-1,283,0,0,0,0,0,0,0
Last active day,Made two posts,12/25/12,-9,-1,256,0,0,0,0,0,0,0
Last active day,Made two posts,12/26/12,-11,-1,220,0,0,0,0,0,0,0
Last active day,Made two posts,12/27/12,-13,-2,265,0,0,0,0,0,0,0
Last active day,Made two posts,12/28/12,-10,-2,247,0,0,0,0,0,0,0
Last active day,Made two posts,12/29/12,-14,-2,218,0,0,0,0,0,0,0
Last active day,Made two posts,12/30/12,-11,-2,255,0,0,0,0,0,0,0
Last active day,Made two posts,12/31/12,-11,-2,248,0,0,0,0,0,0,0
Last active day,Made two posts,01/01/13,-14,-3,276,0,0,0,0,0,0,0
Last active day,Made two posts,01/02/13,-16,-3,225,0,0,0,0,0,0,0
Last active day,Made two posts,01/03/13,-14,-3,0,214,0,0,0,0,0,0
Last active day,Made two posts,01/04/13,-15,-3,0,243,0,0,0,0,0,0
Last active day,Made two posts,01/05/13,-19,-5,0,269,0,0,0,0,0,0
Last active day,Made two posts,01/06/13,-20,-5,0,214,0,0,0,0,0,0
Last active day,Made two posts,01/07/13,-19,-4,0,261,0,0,0,0,0,0
Last active day,Made two posts,01/08/13,-15,-4,0,256,0,0,0,0,0,0
Last active day,Made two posts,01/09/13,-22,-5,0,204,0,0,0,0,0,0
Last active day,Made two posts,01/10/13,-21,-6,0,283,0,0,0,0,0,0
Last active day,Made two posts,01/11/13,-20,-6,0,205,0,0,0,0,0,0
Last active day,Made two posts,01/12/13,-17,-5,0,288,0,0,0,0,0,0
Last active day,Made two posts,01/13/13,-23,-7,0,210,0,0,0,0,0,0
Last active day,Made two posts,01/14/13,-19,-7,0,292,0,0,0,0,0,0
Last active day,Made two posts,01/15/13,-23,-7,0,225,0,0,0,0,0,0
Last active day,Made two posts,01/16/13,-26,-9,0,218,0,0,0,0,0,0
Last active day,Made two posts,01/17/13,-20,-7,0,288,0,0,0,0,0,0
Last active day,Made two posts,01/18/13,-22,-7,0,279,0,0,0,0,0,0
Last active day,Made two posts,01/19/13,-21,-8,-1,279,0,0,0,0,0,0
Last active day,Made two posts,01/20/13,-26,-8,-1,262,0,0,0,0,0,0
Last active day,Made two posts,01/21/13,-26,-11,-1,269,0,0,0,0,0,0
Last active day,Made two posts,01/22/13,-23,-9,-1,238,0,0,0,0,0,0
Last active day,Made two posts,01/23/13,-25,-11,-1,231,0,0,0,0,0,0
Last active day,Made two posts,01/24/13,-30,-12,-2,202,0,0,0,0,0,0
Last active day,Made two posts,01/25/13,-24,-12,-2,252,0,0,0,0,0,0
Last active day,Made two posts,01/26/13,-32,-10,-3,270,0,0,0,0,0,0
Last active day,Made two posts,01/27/13,-24,-11,-3,201,0,0,0,0,0,0
Last active day,Made two posts,01/28/13,-34,-14,-4,228,0,0,0,0,0,0
Last active day,Made two posts,01/29/13,-33,-12,-7,267,0,0,0,0,0,0
Last active day,Made two posts,01/30/13,-37,-16,-9,273,0,0,0,0,0,0
Last active day,Made two posts,01/31/13,-28,-17,-10,258,0,0,0,0,0,0
Last active day,Made two posts,02/01/13,-27,-14,-12,207,0,0,0,0,0,0
Last active day,Made two posts,02/02/13,-38,-14,-11,0,282,0,0,0,0,0
Last active day,Made two posts,02/03/13,-35,-13,-12,0,297,0,0,0,0,0
Last active day,Made two posts,02/04/13,-29,-17,-13,0,250,0,0,0,0,0
Last active day,Made two posts,02/05/13,-29,-13,-13,0,263,0,0,0,0,0
Last active day,Made two posts,02/06/13,-37,-16,-13,0,250,0,0,0,0,0
Last active day,Made two posts,02/07/13,-36,-16,-12,0,250,0,0,0,0,0
Last active day,Made two posts,02/08/13,-32,-21,-11,0,255,0,0,0,0,0
Last active day,Made two posts,02/09/13,-32,-17,-9,0,264,0,0,0,0,0
Last active day,Made two posts,02/10/13,-39,-15,-9,0,240,0,0,0,0,0
Last active day,Made two posts,02/11/13,-46,-21,-5,0,225,0,0,0,0,0
Last active day,Made two posts,02/12/13,-35,-24,-5,0,219,0,0,0,0,0
Last active day,Made two posts,02/13/13,-39,-17,-6,0,237,0,0,0,0,0
Last active day,Made two posts,02/14/13,-39,-20,-6,0,243,0,0,0,0,0
Last active day,Made two posts,02/15/13,-42,-22,-9,0,273,0,0,0,0,0
Last active day,Made two posts,02/16/13,-38,-25,-8,0,213,0,0,0,0,0
Last active day,Made two posts,02/17/13,-43,-26,-9,-1,234,0,0,0,0,0
Last active day,Made two posts,02/18/13,-39,-24,-9,-1,255,0,0,0,0,0
Last active day,Made two posts,02/19/13,-44,-28,-10,-1,285,0,0,0,0,0
Last active day,Made two posts,02/20/13,-45,-28,-10,-1,289,0,0,0,0,0
Last active day,Made two posts,02/21/13,-52,-25,-9,-1,267,0,0,0,0,0
Last active day,Made two posts,02/22/13,-48,-28,-10,-1,240,0,0,0,0,0
Last active day,Made two posts,02/23/13,-50,-31,-11,-1,272,0,0,0,0,0
Last active day,Made two posts,02/24/13,-45,-23,-12,-1,240,0,0,0,0,0
Last active day,Made two posts,02/25/13,-48,-23,-11,-1,202,0,0,0,0,0
Last active day,Made two posts,02/26/13,-56,-25,-9,-2,263,0,0,0,0,0
Last active day,Made two posts,02/27/13,-59,-25,-10,-2,210,0,0,0,0,0
Last active day,Made two posts,02/28/13,-42,-26,-12,-3,224,0,0,0,0,0
Last active day,Made two posts,03/01/13,-58,-36,-13,-3,236,0,0,0,0,0
Last active day,Made two posts,03/02/13,-49,-26,-13,-2,202,0,0,0,0,0
Last active day,Made two posts,03/03/13,-45,-34,-14,-3,219,0,0,0,0,0
Last active day,Made two posts,03/04/13,-63,-27,-13,-3,0,273,0,0,0,0
Last active day,Made two posts,03/05/13,-65,-27,-16,-4,0,235,0,0,0,0
Last active day,Made two posts,03/06/13,-63,-34,-13,-4,0,249,0,0,0,0
Last active day,Made two posts,03/07/13,-69,-32,-18,-5,0,227,0,0,0,0
Last active day,Made two posts,03/08/13,-69,-35,-17,-4,0,206,0,0,0,0
Last active day,Made two posts,03/09/13,-63,-42,-20,-5,0,233,0,0,0,0
Last active day,Made two posts,03/10/13,-70,-40,-21,-4,0,256,0,0,0,0
Last active day,Made two posts,03/11/13,-67,-40,-17,-6,0,200,0,0,0,0
Last active day,Made two posts,03/12/13,-65,-44,-19,-6,0,272,0,0,0,0
Last active day,Made two posts,03/13/13,-60,-31,-21,-6,0,224,0,0,0,0
Last active day,Made two posts,03/14/13,-67,-37,-17,-7,0,273,0,0,0,0
Last active day,Made two posts,03/15/13,-77,-37,-20,-6,0,205,0,0,0,0
Last active day,Made two posts,03/16/13,-55,-40,-17,-6,0,221,0,0,0,0
Last active day,Made two posts,03/17/13,-54,-43,-20,-7,0,226,0,0,0,0
Last active day,Made two posts,03/18/13,-65,-50,-21,-7,0,199,0,0,0,0
Last active day,Made two posts,03/19/13,-60,-47,-23,-7,-1,251,0,0,0,0
Last active day,Made two posts,03/20/13,-66,-36,-20,-8,0,243,0,0,0,0
Last active day,Made two posts,03/21/13,-66,-43,-26,-9,-1,266,0,0,0,0
Last active day,Made two posts,03/22/13,-79,-49,-27,-10,-1,199,0,0,0,0
Last active day,Made two posts,03/23/13,-75,-45,-23,-11,-1,199,0,0,0,0
Last active day,Made two posts,03/24/13,-79,-43,-24,-10,-1,197,0,0,0,0
Last active day,Made two posts,03/25/13,-68,-38,-27,-9,-2,279,0,0,0,0
Last active day,Made two posts,03/26/13,-72,-54,-26,-9,-1,218,0,0,0,0
Last active day,Made two posts,03/27/13,-69,-46,-25,-10,-1,275,0,0,0,0
Last active day,Made two posts,03/28/13,-64,-58,-24,-10,-2,203,0,0,0,0
Last active day,Made two posts,03/29/13,-80,-53,-27,-14,-2,225,0,0,0,0
Last active day,Made two posts,03/30/13,-87,-52,-24,-12,-3,273,0,0,0,0
Last active day,Made two posts,03/31/13,-71,-54,-31,-11,-2,204,0,0,0,0
Last active day,Made two posts,04/01/13,-92,-60,-35,-11,-3,236,0,0,0,0
Last active day,Made two posts,04/02/13,-89,-51,-25,-16,-3,209,0,0,0,0
Last active day,Made two posts,04/03/13,-71,-58,-27,-13,-3,0,224,0,0,0
Last active day,Made two posts,04/04/13,-89,-51,-28,-15,-3,0,221,0,0,0
Last active day,Made two posts,04/05/13,-93,-62,-38,-17,-3,0,217,0,0,0
Last active day,Made two posts,04/06/13,-70,-52,-36,-13,-3,0,231,0,0,0
